station,valid,tmpc,relh,drct,sped
DNAA,03/11/2020 01:00,23,88.51,80,3.45
DNAA,03/11/2020 02:00,22,94.06,50,6.9
DNAA,03/11/2020 04:00,21,82.98,90,4.6
DNAA,03/11/2020 07:00,24,69.14,70,2.3
DNAA,03/11/2020 08:00,26,54.05,230,1.15
DNAA,03/11/2020 09:00,28,48.05,220,1.15
DNAA,03/11/2020 10:00,32,29.45,60,14.95
DNAA,03/11/2020 11:00,34,29.99,100,12.65
DNAA,03/11/2020 13:00,35,30.26,60,11.5
DNAA,03/11/2020 15:00,35,34.39,110,10.35
DNAA,03/11/2020 16:00,34,38.73,120,6.9
DNAA,03/11/2020 17:00,32,46.14,140,6.9
DNAA,03/11/2020 18:00,30,48.58,90,4.6
DNAA,03/11/2020 19:00,27,57.84,20,3.45
DNAA,03/11/2020 20:00,26,61.36,350,5.75
DNAA,03/11/2020 21:00,26,65.33,40,3.45
DNAA,03/11/2020 22:00,25,73.78,130,2.3
DNAA,03/11/2020 23:00,25,73.78,130,2.3
DNAA,04/11/2020 00:00,25,73.78,350,4.6
DNAA,04/11/2020 01:00,24,78.34,350,2.3
DNAA,04/11/2020 02:00,24,73.61,60,3.45
DNAA,04/11/2020 03:00,23,78.19,50,4.6
DNAA,04/11/2020 04:00,23,73.44,30,1.15
DNAA,04/11/2020 06:00,23,73.44,100,4.6
DNAA,04/11/2020 08:00,27,57.84,100,2.3
DNAA,04/11/2020 10:00,31,29.18,90,14.95
DNAA,04/11/2020 11:00,32,29.45,100,12.65
DNAA,04/11/2020 12:00,32,29.45,90,9.2
DNAA,04/11/2020 13:00,34,28.1,70,11.5
DNAA,04/11/2020 14:00,34,29.99,100,9.2
DNAA,04/11/2020 15:00,35,30.26,90,5.75
DNAA,04/11/2020 16:00,33,36.08,180,4.6
DNAA,04/11/2020 17:00,31,43.07,160,4.6
DNAA,04/11/2020 18:00,29,58.32,190,2.3
DNAA,04/11/2020 19:00,29,58.32,340,4.6
DNAA,04/11/2020 20:00,27,69.71,100,1.15
DNAA,04/11/2020 21:00,25,73.78,70,3.45
DNAA,04/11/2020 22:00,25,73.78,40,3.45
DNAA,05/11/2020 03:00,23,83.21,90,4.6
DNAA,05/11/2020 05:00,22,83.09,110,4.6
DNAA,05/11/2020 06:00,21,82.98,60,4.6
DNAA,05/11/2020 07:00,22,73.27,90,3.45
DNAA,05/11/2020 08:00,26,65.33,280,2.3
DNAA,05/11/2020 09:00,29,54.8,140,3.45
DNAA,05/11/2020 10:00,31,43.07,310,2.3
DNAA,05/11/2020 11:00,33,38.45,120,4.6
DNAA,05/11/2020 12:00,33,36.08,350,5.75
DNAA,05/11/2020 13:00,34,34.11,110,6.9
DNAA,05/11/2020 14:00,33,38.45,140,9.2
DNAA,05/11/2020 15:00,32,40.69,130,8.05
DNAA,05/11/2020 16:00,31,43.07,150,6.9
DNAA,05/11/2020 17:00,30,48.58,150,4.6
DNAA,05/11/2020 18:00,28,54.55,130,3.45
DNAA,05/11/2020 19:00,26,69.52,340,4.6
DNAA,05/11/2020 20:00,25,73.78,10,2.3
DNAA,05/11/2020 21:00,24,83.32,50,3.45
DNAA,05/11/2020 22:00,23,83.21,80,4.6
DNAA,05/11/2020 23:00,22,83.09,20,3.45
DNAA,06/11/2020 00:00,22,83.09,50,4.6
DNAA,06/11/2020 01:00,21,88.34,100,2.3
DNAA,06/11/2020 02:00,21,82.98,70,2.3
DNAA,06/11/2020 04:00,19,88.18,70,3.45
DNAA,06/11/2020 06:00,18,88.09,40,2.3
DNAA,06/11/2020 07:00,21,82.98,0,0
DNAA,06/11/2020 08:00,22,83.09,230,1.15
DNAA,06/11/2020 09:00,28,51.21,280,2.3
DNAA,06/11/2020 10:00,34,26.31,120,13.8
DNAA,06/11/2020 11:00,35,23.3,70,9.2
DNAA,06/11/2020 12:00,35,24.89,110,5.75
DNAA,06/11/2020 13:00,36,25.15,80,5.75
DNAA,06/11/2020 14:00,36,26.84,60,1.15
DNAA,06/11/2020 15:00,36,25.15,30,6.9
DNAA,06/11/2020 17:00,33,29.72,230,4.6
DNAA,06/11/2020 18:00,31,40.41,260,4.6
DNAA,06/11/2020 19:00,33,33.84,0,0
DNAA,06/11/2020 20:00,30,40.14,70,2.3
DNAA,06/11/2020 21:00,25,65.12,80,4.6
DNAA,06/11/2020 22:00,24,64.91,50,4.6
DNAA,06/11/2020 23:00,24,64.91,70,4.6
DNAA,07/11/2020 00:00,23,68.94,110,4.6
DNAA,07/11/2020 01:00,22,73.27,50,4.6
DNAA,07/11/2020 02:00,22,68.75,140,2.3
DNAA,07/11/2020 03:00,21,73.09,30,3.45
DNAA,07/11/2020 04:00,20,77.75,60,3.45
DNAA,07/11/2020 05:00,20,77.75,120,2.3
DNAA,07/11/2020 06:00,18,82.62,100,2.3
DNAA,07/11/2020 07:00,26,54.05,60,2.3
DNAA,07/11/2020 08:00,27,44.8,220,3.45
DNAA,07/11/2020 09:00,30,33.01,150,2.3
DNAA,07/11/2020 10:00,32,29.45,190,8.05
DNAA,07/11/2020 11:00,33,27.83,100,3.45
DNAA,07/11/2020 12:00,33,66.75,230,5.75
DNAA,07/11/2020 14:00,35,30.26,70,5.75
DNAA,07/11/2020 16:00,33,36.08,140,3.45
DNAA,07/11/2020 17:00,30,48.58,240,4.6
DNAA,07/11/2020 18:00,29,54.8,240,3.45
DNAA,07/11/2020 19:00,28,58.08,70,3.45
DNAA,07/11/2020 21:00,25,78.48,120,2.3
DNAA,07/11/2020 23:00,23,88.51,70,3.45
DNAA,08/11/2020 01:00,23,83.21,110,2.3
DNAA,08/11/2020 03:00,22,83.09,40,3.45
DNAA,08/11/2020 04:00,21,88.34,40,4.6
DNAA,08/11/2020 05:00,21,88.34,30,4.6
DNAA,08/11/2020 06:00,20,88.26,70,4.6
DNAA,08/11/2020 08:00,27,65.54,90,2.3
DNAA,08/11/2020 09:00,30,51.72,140,6.9
DNAA,08/11/2020 10:00,32,43.34,140,6.9
DNAA,08/11/2020 11:00,33,40.96,340,2.3
DNAA,08/11/2020 12:00,33,43.61,230,4.6
DNAA,08/11/2020 13:00,33,40.96,310,3.45
DNAA,08/11/2020 14:00,34,41.23,250,9.2
DNAA,08/11/2020 15:00,33,43.61,260,6.9
DNAA,08/11/2020 16:00,33,43.61,270,5.75
DNAA,08/11/2020 17:00,31,55.29,260,4.6
DNAA,08/11/2020 18:00,29,58.32,200,6.9
DNAA,08/11/2020 19:00,29,58.32,190,6.9
DNAA,08/11/2020 20:00,28,69.9,220,2.3
DNAA,08/11/2020 22:00,25,83.44,330,3.45
DNAA,08/11/2020 23:00,25,83.44,140,2.3
DNAA,09/11/2020 00:00,24,83.32,50,3.45
DNAA,09/11/2020 01:00,24,88.59,60,2.3
DNAA,09/11/2020 02:00,23,88.51,70,4.6
DNAA,09/11/2020 03:00,23,88.51,350,4.6
DNAA,09/11/2020 04:00,22,88.43,40,5.75
DNAA,09/11/2020 05:00,22,88.43,80,4.6
DNAA,09/11/2020 07:00,24,69.14,50,4.6
DNAA,09/11/2020 08:00,27,57.84,90,4.6
DNAA,09/11/2020 10:00,32,49.1,70,2.3
DNAA,09/11/2020 11:00,33,40.96,90,4.6
DNAA,09/11/2020 13:00,34,36.35,150,4.6
DNAA,09/11/2020 14:00,34,38.73,140,6.9
DNAA,09/11/2020 16:00,33,40.96,70,4.6
DNAA,09/11/2020 17:00,32,25.79,210,9.2
DNAA,09/11/2020 18:00,30,55.04,210,5.75
DNAA,09/11/2020 19:00,28,65.74,210,5.75
DNAA,09/11/2020 20:00,27,69.71,80,3.45
DNAA,09/11/2020 21:00,26,73.95,100,4.6
DNAA,10/11/2020 00:00,24,83.32,80,2.3
DNAA,10/11/2020 03:00,23,88.51,50,3.45
DNAA,10/11/2020 04:00,23,83.21,70,2.3
DNAA,10/11/2020 05:00,22,94.06,60,3.45
DNAA,10/11/2020 06:00,22,88.43,130,2.3
DNAA,10/11/2020 07:00,25,78.48,140,2.3
DNAA,10/11/2020 08:00,27,69.71,130,3.45
DNAA,10/11/2020 09:00,30,55.04,170,5.75
DNAA,10/11/2020 10:00,32,49.1,180,3.45
DNAA,10/11/2020 11:00,32,52.23,160,10.35
DNAA,10/11/2020 12:00,33,49.36,150,3.45
DNAA,10/11/2020 13:00,34,41.23,130,4.6
DNAA,10/11/2020 14:00,34,41.23,70,2.3
DNAA,10/11/2020 16:00,34,38.73,140,6.9
DNAA,10/11/2020 17:00,32,46.14,170,5.75
DNAA,10/11/2020 18:00,29,54.8,210,5.75
DNAA,10/11/2020 19:00,28,65.74,230,3.45
DNAA,10/11/2020 22:00,25,78.48,60,3.45
DNAA,10/11/2020 23:00,24,83.32,70,4.6
DNAA,11/11/2020 01:00,23,83.21,40,5.75
DNAA,11/11/2020 02:00,22,88.43,100,2.3
DNAA,11/11/2020 03:00,23,83.21,M,M
DNAA,11/11/2020 04:00,23,83.21,80,4.6
DNAA,11/11/2020 05:00,23,83.21,60,5.75
DNAA,11/11/2020 07:00,24,69.14,60,5.75
DNAA,11/11/2020 08:00,27,57.84,100,5.75
DNAA,11/11/2020 09:00,31,40.41,100,6.9
DNAA,11/11/2020 10:00,31,40.41,130,3.45
DNAA,11/11/2020 11:00,32,38.18,170,6.9
DNAA,11/11/2020 14:00,35,36.63,160,5.75
DNAA,11/11/2020 15:00,35,36.63,170,4.6
DNAA,11/11/2020 17:00,33,40.96,170,2.3
DNAA,11/11/2020 18:00,30,42.8,250,4.6
DNAA,11/11/2020 19:00,29,45.34,340,3.45
DNAA,11/11/2020 20:00,29,48.32,40,3.45
DNAA,11/11/2020 21:00,25,61.13,60,3.45
DNAA,11/11/2020 22:00,25,61.13,80,5.75
DNAA,11/11/2020 23:00,24,69.14,70,3.45
DNAA,12/11/2020 00:00,24,69.14,40,3.45
DNAA,12/11/2020 01:00,23,68.94,50,2.3
DNAA,12/11/2020 02:00,M,M,60,5.75
DNAA,12/11/2020 03:00,23,73.44,50,5.75
DNAA,12/11/2020 04:00,23,68.94,50,8.05
DNAA,12/11/2020 05:00,22,78.04,20,6.9
DNAA,12/11/2020 06:00,23,68.94,90,3.45
DNAA,12/11/2020 07:00,26,57.6,30,5.75
DNAA,12/11/2020 08:00,29,42.52,20,8.05
DNAA,12/11/2020 09:00,30,37.62,50,5.75
DNAA,12/11/2020 10:00,32,35.81,350,4.6
DNAA,12/11/2020 11:00,34,29.99,120,5.75
DNAA,12/11/2020 13:00,35,30.26,140,4.6
DNAA,12/11/2020 14:00,25,53.8,260,5.75
DNAA,12/11/2020 19:00,30,45.61,310,10.35
DNAA,12/11/2020 20:00,29,48.32,340,2.3
DNAA,12/11/2020 22:00,26,61.36,40,4.6
DNAA,12/11/2020 23:00,25,69.33,80,3.45
DNAA,13/11/2020 00:00,23,73.44,140,2.3
DNAA,13/11/2020 01:00,23,78.19,80,3.45
DNAA,13/11/2020 02:00,23,73.44,110,3.45
DNAA,13/11/2020 03:00,23,73.44,70,3.45
DNAA,13/11/2020 06:00,22,64.48,60,5.75
DNAA,13/11/2020 07:00,25,57.36,90,3.45
DNAA,13/11/2020 08:00,28,45.07,50,5.75
DNAA,13/11/2020 09:00,32,35.81,M,M
DNAA,13/11/2020 10:00,33,26.05,40,9.2
DNAA,13/11/2020 11:00,35,26.58,160,5.75
DNAA,13/11/2020 13:00,36,26.84,30,6.9
DNAA,13/11/2020 14:00,36,28.63,170,5.75
DNAA,13/11/2020 16:00,34,31.99,160,6.9
DNAA,13/11/2020 17:00,33,33.84,180,6.9
DNAA,13/11/2020 18:00,34,36.35,260,4.6
DNAA,13/11/2020 19:00,27,57.84,180,5.75
DNAA,13/11/2020 20:00,26,65.33,240,2.3
DNAA,13/11/2020 22:00,24,73.61,80,3.45
DNAA,13/11/2020 23:00,24,69.14,60,4.6
DNAA,14/11/2020 00:00,24,69.14,70,5.75
DNAA,14/11/2020 01:00,23,73.44,50,4.6
DNAA,14/11/2020 02:00,22,78.04,60,4.6
DNAA,14/11/2020 03:00,22,68.75,50,5.75
DNAA,14/11/2020 06:00,21,82.98,110,2.3
DNAA,14/11/2020 07:00,21,82.98,140,3.45
DNAA,14/11/2020 08:00,29,45.34,80,8.05
DNAA,14/11/2020 09:00,32,33.56,50,9.2
DNAA,14/11/2020 10:00,33,29.72,100,18.4
DNAA,14/11/2020 11:00,34,28.1,120,13.8
DNAA,14/11/2020 12:00,36,26.84,140,3.45
DNAA,14/11/2020 13:00,36,26.84,70,5.75
DNAA,14/11/2020 14:00,36,28.63,160,3.45
DNAA,14/11/2020 15:00,36,28.63,120,4.6
DNAA,14/11/2020 16:00,35,30.26,190,5.75
DNAA,14/11/2020 17:00,33,36.08,200,3.45
DNAA,14/11/2020 18:00,32,31.45,180,6.9
DNAA,14/11/2020 19:00,28,51.21,280,4.6
DNAA,14/11/2020 20:00,27,57.84,80,6.9
DNAA,14/11/2020 21:00,25,69.33,300,2.3
DNAA,15/11/2020 04:00,22,78.04,150,1.15
DNAA,15/11/2020 08:00,30,35.25,70,11.5
DNAA,15/11/2020 09:00,33,24.37,70,21.85
DNAA,15/11/2020 10:00,34,24.63,130,10.35
DNAA,15/11/2020 11:00,34,26.31,160,9.2
DNAA,15/11/2020 12:00,35,30.26,70,4.6
DNAA,15/11/2020 13:00,36,28.63,100,6.9
DNAA,15/11/2020 14:00,35,32.27,140,5.75
DNAA,15/11/2020 15:00,35,32.27,190,4.6
DNAA,15/11/2020 16:00,34,34.11,120,6.9
DNAA,15/11/2020 17:00,33,36.08,150,6.9
DNAA,15/11/2020 18:00,30,48.58,350,2.3
DNAA,15/11/2020 19:00,28,58.08,330,2.3
DNAA,15/11/2020 20:00,26,61.36,40,4.6
DNAA,15/11/2020 21:00,25,65.12,0,0
DNAA,15/11/2020 22:00,24,69.14,70,1.15
DNAA,15/11/2020 23:00,24,69.14,70,3.45
DNAA,16/11/2020 01:00,23,64.69,40,4.6
DNAA,16/11/2020 02:00,23,64.69,80,4.6
DNAA,16/11/2020 05:00,20,72.92,60,2.3
DNAA,16/11/2020 07:00,22,68.75,270,2.3
DNAA,16/11/2020 09:00,33,29.72,210,2.3
DNAA,16/11/2020 11:00,34,23.04,70,9.2
DNAA,16/11/2020 12:00,35,24.89,120,9.2
DNAA,16/11/2020 13:00,35,23.3,60,10.35
DNAA,16/11/2020 14:00,35,24.89,110,5.75
DNAA,16/11/2020 17:00,32,33.56,160,5.75
DNAA,16/11/2020 18:00,30,37.62,160,5.75
DNAA,16/11/2020 19:00,28,45.07,110,2.3
DNAA,16/11/2020 21:00,26,54.05,70,2.3
DNAA,16/11/2020 22:00,23,68.94,30,5.75
DNAA,16/11/2020 23:00,23,68.94,30,4.6
DNAA,17/11/2020 00:00,23,73.44,330,2.3
DNAA,17/11/2020 01:00,22,78.04,80,4.6
DNAA,17/11/2020 02:00,22,73.27,20,6.9
DNAA,17/11/2020 03:00,22,73.27,30,4.6
DNAA,17/11/2020 04:00,20,88.26,0,0
DNAA,17/11/2020 05:00,20,88.26,70,3.45
DNAA,17/11/2020 06:00,20,82.86,140,6.9
DNAA,17/11/2020 07:00,22,78.04,100,4.6
DNAA,17/11/2020 08:00,29,39.86,110,8.05
DNAA,17/11/2020 10:00,33,27.83,100,12.65
DNAA,17/11/2020 11:00,34,26.31,80,9.2
DNAA,17/11/2020 14:00,35,24.89,240,3.45
DNAA,17/11/2020 16:00,35,26.58,220,3.45
DNAA,17/11/2020 17:00,35,28.37,150,4.6
DNAA,17/11/2020 18:00,30,40.14,260,4.6
DNAA,17/11/2020 19:00,26,57.6,10,4.6
DNAA,17/11/2020 21:00,24,64.91,330,3.45
DNAA,17/11/2020 22:00,23,73.44,70,4.6
DNAA,17/11/2020 23:00,22,73.27,50,4.6
DNAA,18/11/2020 00:00,22,73.27,60,6.9
DNAA,18/11/2020 01:00,21,73.09,60,4.6
DNAA,18/11/2020 02:00,21,73.09,50,3.45
DNAA,18/11/2020 03:00,21,64.26,60,4.6
DNAA,18/11/2020 04:00,20,59.97,70,4.6
DNAA,18/11/2020 05:00,20,64.04,80,3.45
DNAA,18/11/2020 07:00,24,50.17,50,6.9
DNAA,18/11/2020 08:00,29,30.62,50,8.05
DNAA,18/11/2020 09:00,31,29.18,100,6.9
DNAA,18/11/2020 10:00,33,27.83,140,5.75
DNAA,18/11/2020 13:00,35,26.58,110,6.9
DNAA,18/11/2020 14:00,35,26.58,130,3.45
DNAA,18/11/2020 15:00,35,28.37,120,5.75
DNAA,18/11/2020 16:00,34,29.99,180,9.2
DNAA,18/11/2020 17:00,32,35.81,140,6.9
DNAA,18/11/2020 19:00,26,57.6,340,2.3
DNAA,18/11/2020 20:00,26,54.05,280,3.45
DNAA,18/11/2020 22:00,24,69.14,30,4.6
DNAA,18/11/2020 23:00,20,52.51,100,5.75
DNAA,19/11/2020 02:00,22,73.27,60,4.6
DNAA,19/11/2020 05:00,20,64.04,50,6.9
DNAA,19/11/2020 07:00,22,64.48,70,4.6
DNAA,19/11/2020 08:00,27,39.3,50,5.75
DNAA,19/11/2020 09:00,30,35.25,120,5.75
DNAA,19/11/2020 10:00,33,33.84,130,10.35
DNAA,19/11/2020 11:00,33,33.84,120,9.2
DNAA,19/11/2020 12:00,34,34.11,110,4.6
DNAA,19/11/2020 13:00,34,34.11,60,10.35
DNAA,19/11/2020 14:00,35,32.27,330,3.45
DNAA,19/11/2020 16:00,35,32.27,240,8.05
DNAA,19/11/2020 17:00,32,38.18,220,5.75
DNAA,19/11/2020 18:00,29,48.32,260,3.45
DNAA,19/11/2020 19:00,27,57.84,160,2.3
DNAA,19/11/2020 20:00,24,69.14,40,3.45
DNAA,19/11/2020 21:00,24,69.14,40,2.3
DNAA,19/11/2020 23:00,22,78.04,70,3.45
DNAA,20/11/2020 00:00,21,82.98,30,4.6
DNAA,20/11/2020 04:00,20,77.75,60,5.75
DNAA,20/11/2020 05:00,20,72.92,50,8.05
DNAA,20/11/2020 06:00,20,72.92,80,3.45
DNAA,20/11/2020 07:00,22,64.48,70,3.45
DNAA,20/11/2020 08:00,26,47.52,40,4.6
DNAA,20/11/2020 10:00,32,35.81,170,2.3
DNAA,20/11/2020 11:00,33,36.08,110,11.5
DNAA,20/11/2020 13:00,34,36.35,220,5.75
DNAA,20/11/2020 14:00,34,36.35,230,3.45
DNAA,20/11/2020 16:00,33,36.08,140,3.45
DNAA,20/11/2020 17:00,30,42.8,170,5.75
DNAA,20/11/2020 19:00,28,51.21,230,2.3
DNAA,20/11/2020 20:00,26,54.05,0,0
DNAA,20/11/2020 21:00,26,54.05,80,4.6
DNAA,20/11/2020 22:00,24,69.14,70,4.6
DNAA,20/11/2020 23:00,24,69.14,360,5.75
DNAA,21/11/2020 01:00,22,73.27,70,4.6
DNAA,21/11/2020 02:00,22,73.27,80,4.6
DNAA,21/11/2020 03:00,22,73.27,70,3.45
DNAA,21/11/2020 04:00,22,73.27,90,4.6
DNAA,21/11/2020 08:00,23,56.88,60,4.6
DNAA,21/11/2020 09:00,29,48.32,70,4.6
DNAA,21/11/2020 10:00,31,43.07,150,8.05
DNAA,21/11/2020 11:00,33,36.08,70,10.35
DNAA,21/11/2020 12:00,33,31.72,210,2.3
DNAA,21/11/2020 14:00,34,28.1,300,2.3
DNAA,21/11/2020 15:00,33,29.72,350,4.6
DNAA,21/11/2020 17:00,33,27.83,50,2.3
DNAA,21/11/2020 18:00,28,54.55,340,2.3
DNAA,21/11/2020 19:00,26,54.05,320,3.45
DNAA,21/11/2020 20:00,25,61.13,80,3.45
DNAA,21/11/2020 21:00,24,69.14,70,2.3
DNAA,21/11/2020 23:00,22,73.27,100,3.45
DNAA,22/11/2020 01:00,20,77.75,60,4.6
DNAA,22/11/2020 02:00,20,72.92,80,4.6
DNAA,22/11/2020 03:00,20,77.75,70,4.6
DNAA,22/11/2020 04:00,19,82.74,120,3.45
DNAA,22/11/2020 05:00,18,88.09,50,3.45
DNAA,22/11/2020 06:00,18,88.09,100,2.3
DNAA,22/11/2020 07:00,22,68.75,60,3.45
DNAA,22/11/2020 08:00,26,50.69,90,2.3
DNAA,22/11/2020 09:00,30,40.14,80,1.15
DNAA,22/11/2020 11:00,35,26.58,140,10.35
DNAA,22/11/2020 12:00,35,26.58,110,5.75
DNAA,22/11/2020 13:00,36,26.84,40,3.45
DNAA,22/11/2020 14:00,36,26.84,70,3.45
DNAA,22/11/2020 15:00,36,26.84,90,4.6
DNAA,22/11/2020 17:00,32,35.81,170,4.6
DNAA,22/11/2020 18:00,30,40.14,160,4.6
DNAA,22/11/2020 19:00,28,45.07,310,2.3
DNAA,22/11/2020 20:00,27,50.95,80,4.6
DNAA,22/11/2020 21:00,27,47.79,70,4.6
DNAA,22/11/2020 22:00,27,44.8,0,0
DNAA,22/11/2020 23:00,27,50.95,70,4.6
